Top_counterScore,Jug_counterScore,Mid_counterScore,Bot_counterScore,Uti_counterScore,Team1_Top_attackScore,Team1_Jug_attackScore,Team1_Mid_attackScore,Team1_Bot_attackScore,Team1_Uti_attackScore,Team2_Top_attackScore,Team2_Jug_attackScore,Team2_Mid_attackScore,Team2_Bot_attackScore,Team2_Uti_attackScore,Team1_Top_defenseScore,Team1_Jug_defenseScore,Team1_Mid_defenseScore,Team1_Bot_defenseScore,Team1_Uti_defenseScore,Team2_Top_defenseScore,Team2_Jug_defenseScore,Team2_Mid_defenseScore,Team2_Bot_defenseScore,Team2_Uti_defenseScore,Team1_Top_winRates,Team1_Jug_winRates,Team1_Mid_winRates,Team1_Bot_winRates,Team1_Uti_winRates,Team2_Top_winRates,Team2_Jug_winRates,Team2_Mid_winRates,Team2_Bot_winRates,Team2_Uti_winRates,Team1_comboCounts,Team2_comboCounts,Team1_Top_controlScore,Team1_Jug_controlScore,Team1_Mid_controlScore,Team1_Bot_controlScore,Team1_Uti_controlScore,Team2_Top_controlScore,Team2_Jug_controlScore,Team2_Mid_controlScore,Team2_Bot_controlScore,Team2_Uti_controlScore,TeamVictory
-673.2142857142857,-1695.0,0.0,0.0,-241.9090909090909,516.89,517.72,477.52,489.9,171.68,420.11,472.78,470.57,651.16,286.8,645.05,766.1,769.69,483.6,368.84,602.02,855.81,541.82,660.02,446.05,52.68,57.03,44.31,54.16,47.71,46.85,52.52,47.26,60.81,52.86,0.0,0.0,0.7271,0.293,0.2269,0.5384,1.6476,0.9363,0.5369,0.6289,0.5989,1.5989,200
0.0,0.0,0.0,-1162.6486486486488,-1033.938775510204,520.69,370.82,516.89,478.68,303.56,364.54,505.64,556.41,478.42,220.24,518.69,789.14,645.05,519.75,530.06,798.32,478.03,592.42,448.0,377.48,53.06,55.46,50.88,48.59,62.02,46.88,24.32,44.31,46.81,51.34,0.0,0.0,0.7803,0.8041,0.7271,0.2799,0.8095,0.5021,0.1244,0.1372,0.4713,0.9627,100
-1492.8235294117646,284.2360248447205,213.14285714285717,-1051.828282828283,-499.77272727272725,469.56,396.17,372.79,564.03,220.24,516.89,427.98,472.56,449.29,222.21,775.45,859.75,533.88,564.35,377.48,645.05,850.87,476.64,485.89,493.17,53.32,45.9,50.68,55.49,51.34,52.68,50.1,45.75,45.69,47.99,0.0,1.0,1.1045,0.5652,1.3551,0.496,0.9627,0.7271,0.6571,0.8053,0.0913,1.9354,200
0.0,831.375,-1698.125,-7.130434782608695,135.7278911564626,396.7,479.37,460.0,449.29,220.24,302.85,453.96,394.25,526.39,239.92,783.23,730.85,586.55,485.89,377.48,697.25,774.96,433.0,524.93,273.88,48.87,54.82,53.9,45.69,51.34,40.55,65.68,43.94,55.1,45.16,0.0,0.0,0.9065,0.3422,0.7818,0.0913,0.9627,1.597,0.7876,0.8828,0.3548,0.6237,100
-1149.909090909091,812.6129032258065,605.5,192.625,739.3611111111111,541.26,502.65,522.32,501.32,222.21,364.54,459.23,516.89,429.1,214.22,672.31,855.84,599.09,532.97,493.17,798.32,603.85,645.05,502.95,560.41,50.38,56.48,53.32,44.14,47.99,46.88,48.12,50.88,48.59,53.65,0.0,0.0,1.0528,0.1449,0.05,0.5861,1.9354,0.5021,1.0993,0.7271,0.3392,1.1193,100
218.88888888888889,1137.0,608.9324324324324,-597.0528301886792,0.0,430.68,335.15,460.0,505.64,327.02,419.31,453.44,516.89,449.29,340.25,652.28,876.64,586.55,478.03,585.61,562.82,757.14,645.05,485.89,412.31,51.57,54.06,53.9,43.84,57.58,52.94,41.55,50.88,45.69,51.66,0.0,0.0,0.6772,1.2169,0.7818,0.1244,1.9901,0.7834,0.2073,0.7271,0.0913,1.0497,100
686.9090909090909,0.0,658.9090909090909,509.625,0.0,565.44,487.12,487.3,398.09,222.21,469.56,472.78,458.65,489.9,526.39,514.35,727.68,732.02,437.16,493.17,775.45,855.81,609.26,483.6,524.93,52.8,56.95,48.53,46.27,47.99,53.32,52.52,52.34,54.16,32.63,0.0,0.0,0.0734,1.3279,0.124,1.7157,1.9354,1.1045,0.5369,0.6712,0.5384,0.3548,100
1917.5,673.8,0.0,-734.9642857142857,-706.0,380.65,459.23,530.61,489.9,188.42,461.74,479.37,427.98,564.03,278.14,617.64,603.85,475.85,483.6,562.57,886.98,730.85,850.87,564.35,457.08,57.85,48.12,56.78,54.16,48.6,57.41,54.82,44.31,55.49,49.77,0.0,0.0,0.9926,1.0993,1.113,0.5384,1.6377,0.3409,0.3422,0.6571,0.496,0.899,100
0.0,-155.07692307692307,86.2,2432.2280701754385,-448.8888888888889,463.23,459.23,453.44,612.05,457.47,523.97,427.98,487.12,449.29,222.21,847.45,603.85,757.14,576.31,729.15,726.07,850.87,727.68,485.89,493.17,45.96,48.12,48.19,56.6,47.06,51.59,50.1,51.91,45.69,47.99,0.0,1.0,0.2196,1.0993,0.2073,0.3441,0.8596,0.5041,0.6571,1.3279,0.0913,1.9354,100
0.0,0.0,-404.0,0.0,-1391.581818181818,419.31,367.57,509.96,556.41,450.75,487.8,428.86,462.89,523.97,398.09,562.82,879.69,543.94,592.42,490.01,664.78,795.69,549.77,726.07,437.16,52.94,48.55,50.29,51.48,53.28,42.48,49.46,49.12,40.26,42.97,0.0,0.0,0.7834,0.7627,0.9887,0.1372,1.0387,1.5233,0.6172,0.4199,0.5041,1.7157,200
0.0,223.46296296296296,0.0,-191.34722222222223,-638.7692307692307,350.66,396.7,479.37,505.64,171.68,487.12,384.91,427.57,429.1,280.7,731.78,783.23,730.85,478.03,368.84,727.68,781.74,550.75,502.95,425.38,47.24,52.87,51.64,43.84,47.71,52.87,47.85,56.99,48.59,43.28,0.0,0.0,1.0588,0.9065,0.3422,0.1244,1.6476,1.3279,0.5082,1.4354,0.3392,0.8327,100
1718.888888888889,-362.32,0.0,0.0,-428.7142857142857,364.54,417.87,280.7,517.72,220.24,395.45,431.2,470.57,410.72,214.18,798.32,852.11,425.38,766.1,377.48,597.65,824.99,541.82,454.1,376.37,46.88,49.11,53.85,40.26,51.34,51.24,58.1,47.26,50.76,56.97,0.0,0.0,0.5021,0.3544,0.8327,0.293,0.9627,0.2573,0.6905,0.6289,0.8977,1.2132,100
-402.44444444444446,-530.375,-1176.2,1458.758389261745,19.4,469.56,455.78,511.59,564.03,278.14,497.03,384.91,373.88,501.32,398.09,775.45,684.53,523.9,564.35,457.08,754.04,781.74,444.15,532.97,437.16,53.32,49.0,48.7,55.49,49.77,49.26,47.85,50.0,44.14,42.97,0.0,0.0,1.1045,1.1899,0.4683,0.496,0.899,0.3157,0.5082,0.9365,0.5861,1.7157,200
218.88888888888889,-172.85714285714286,-89.14285714285714,837.7058823529412,-1033.938775510204,419.31,417.87,487.3,490.74,220.24,430.68,396.7,509.96,521.73,303.56,562.82,852.11,732.02,522.4,377.48,652.28,783.23,543.94,527.27,530.06,52.94,49.11,48.53,51.85,51.34,51.57,52.87,50.29,49.52,62.02,0.0,0.0,0.7834,0.3544,0.124,0.209,0.9627,0.6772,0.9065,0.9887,0.0862,0.8095,200
1206.0,-892.2916666666666,-103.3,103.70588235294116,-182.1578947368421,410.39,431.2,558.91,505.64,239.92,489.64,396.7,466.62,489.9,200.48,699.28,824.99,789.95,478.03,273.88,798.81,783.23,516.28,483.6,440.22,45.8,58.1,55.23,43.84,45.16,55.59,52.87,51.08,54.16,49.01,1.0,1.0,1.2948,0.6905,0.928,0.1244,0.6237,0.6922,0.9065,0.7717,0.5384,0.9728,200
1459.076923076923,142.0,-643.1764705882352,72.98058252427184,82.47619047619048,461.16,402.23,487.8,478.68,220.24,489.64,396.17,558.91,410.72,200.17,667.9,749.71,664.78,519.75,377.48,798.81,859.75,789.95,454.1,449.22,48.8,50.26,47.99,48.59,51.34,55.59,45.9,55.23,50.76,54.09,0.0,0.0,0.6737,0.3733,1.5233,0.2799,0.9627,0.6922,0.5652,0.928,0.8977,1.1621,200
-673.2142857142857,537.04,0.0,628.9166666666666,-89.5,516.89,396.17,434.54,429.1,243.59,420.11,459.23,472.56,490.74,398.09,645.05,859.75,372.3,502.95,387.34,602.02,603.85,476.64,522.4,437.16,52.68,45.9,54.88,48.59,48.9,46.85,48.12,45.75,51.85,42.97,0.0,0.0,0.7271,0.5652,1.39,0.3392,0.959,0.9363,1.0993,0.8053,0.209,1.7157,100
856.9411764705883,326.15384615384613,-90.8,0.0,132.3272727272727,461.74,453.96,458.65,651.16,239.92,425.37,517.72,511.59,429.1,171.68,886.98,774.96,609.26,660.02,273.88,541.96,766.1,523.9,502.95,368.84,57.41,65.68,52.34,60.81,45.16,48.46,57.03,48.7,48.59,47.71,0.0,0.0,0.3409,0.7876,0.6712,0.5989,0.6237,1.0403,0.293,0.4683,0.3392,1.6476,100
745.9166666666666,-155.07692307692307,0.0,-1969.123595505618,236.8,469.56,459.23,516.89,478.68,373.88,455.78,427.98,410.39,564.03,457.47,775.45,603.85,645.05,519.75,444.15,684.53,850.87,699.28,564.35,729.15,53.32,48.12,50.88,48.59,53.44,56.74,50.1,44.31,55.49,47.06,0.0,0.0,1.1045,1.0993,0.7271,0.2799,0.9365,1.1899,0.6571,1.2948,0.496,0.8596,200
0.0,-471.4848484848485,0.0,570.6065573770492,-306.375,427.57,384.91,564.03,429.1,340.25,497.03,472.78,516.89,478.68,398.09,550.75,781.74,564.35,502.95,412.31,754.04,855.81,645.05,519.75,437.16,40.55,47.85,44.31,48.59,51.66,49.26,52.52,50.88,48.59,42.97,0.0,0.0,1.4354,0.5082,0.496,0.3392,1.0497,0.3157,0.5369,0.7271,0.2799,1.7157,100
8.291666666666666,71.1,-934.2941176470588,-647.7142857142857,818.9444444444445,541.26,479.53,474.73,485.34,214.22,481.22,502.65,516.89,398.09,373.88,672.31,585.06,492.78,465.65,560.41,677.45,855.84,645.05,437.16,444.15,50.38,52.91,55.43,47.94,53.65,51.42,56.48,50.88,46.27,53.44,0.0,0.0,1.0528,0.2324,1.1359,0.5863,1.1193,0.5722,0.1449,0.7271,1.7157,0.9365,200
-676.9166666666666,0.0,1130.72131147541,570.6065573770492,615.2272727272727,430.68,418.09,558.91,478.68,200.17,537.38,300.95,460.0,429.1,200.48,652.28,1014.83,789.95,519.75,449.22,668.38,770.51,586.55,502.95,440.22,51.57,44.95,55.23,48.59,54.09,46.76,38.79,53.9,48.59,49.01,0.0,0.0,0.6772,0.7715,0.928,0.2799,1.1621,0.3488,1.3539,0.7818,0.3392,0.9728,100
-714.3157894736842,247.0,1966.571428571429,-535.9333333333333,398.3333333333333,461.16,428.86,516.89,429.1,300.64,458.45,446.93,509.96,449.29,214.18,667.9,795.69,645.05,502.95,452.71,689.99,852.43,543.94,485.89,376.37,48.8,49.46,50.88,48.59,47.9,48.69,47.06,50.29,45.69,56.97,0.0,0.0,0.6737,0.6172,0.7271,0.3392,1.8287,0.3082,0.8327,0.9887,0.0913,1.2132,200
-913.695652173913,-827.2439024390244,671.5,1422.549019607843,0.0,552.22,431.2,428.86,490.74,200.17,461.16,427.98,466.62,478.68,505.64,762.73,824.99,795.69,522.4,449.22,667.9,850.87,516.28,519.75,478.03,53.63,58.1,46.23,51.85,54.09,48.8,50.1,51.08,48.59,32.63,0.0,0.0,0.7372,0.6905,0.6172,0.209,1.1621,0.6737,0.6571,0.7717,0.2799,0.1244,100
-846.0652173913044,-472.6,-23.0,-1002.3076923076924,329.77777777777777,497.03,431.2,522.32,612.05,282.57,430.68,370.82,478.68,408.34,239.92,754.04,824.99,599.09,576.31,581.82,652.28,789.14,519.75,475.57,273.88,49.26,58.1,53.32,56.6,54.19,51.57,55.46,46.39,60.78,45.16,0.0,0.0,0.3157,0.6905,0.05,0.3441,1.4034,0.6772,0.8041,0.2799,0.81,0.6237,200
-595.8,336.32758620689657,-69.91666666666667,-93.80622837370242,-163.05263157894737,461.74,384.91,474.73,478.68,282.57,523.97,393.16,466.62,505.64,286.8,886.98,781.74,492.78,519.75,581.82,726.07,909.86,516.28,478.03,446.05,57.41,47.85,55.43,48.59,54.19,51.59,43.14,51.08,43.84,52.86,0.0,0.0,0.3409,0.5082,1.1359,0.2799,1.4034,0.5041,0.567,0.7717,0.1244,1.5989,100
-626.625,618.1428571428571,0.0,104.64864864864865,-548.038961038961,463.23,459.23,461.74,449.29,278.14,552.22,379.02,428.86,478.68,200.48,847.45,603.85,886.98,485.89,457.08,762.73,669.5,795.69,519.75,440.22,45.96,48.12,56.06,45.69,49.77,53.63,42.05,46.23,48.59,49.01,0.0,0.0,0.2196,1.0993,0.3409,0.0913,0.899,0.7372,0.9871,0.6172,0.2799,0.9728,200
-225.1,27.17391304347826,779.9166666666666,689.2173913043479,2.652173913043478,461.16,396.7,522.32,477.06,200.17,477.52,344.15,565.44,429.1,171.68,667.9,783.23,599.09,484.41,449.22,769.69,888.88,514.35,502.95,368.84,48.8,52.87,53.32,50.07,54.09,38.71,42.39,57.55,48.59,47.71,0.0,0.0,0.6737,0.9065,0.05,0.5485,1.1621,0.2269,1.0243,0.0734,0.3392,1.6476,100
1006.6842105263158,810.1764705882352,0.0,-267.8484848484849,-385.5833333333333,430.68,431.2,482.45,561.96,300.64,429.1,446.93,398.09,505.64,239.92,652.28,824.99,463.45,514.0,452.71,502.95,852.43,437.16,478.03,273.88,51.57,58.1,44.27,52.43,47.9,46.99,47.06,44.31,43.84,45.16,0.0,1.0,0.6772,0.6905,1.0831,0.289,1.8287,0.3392,0.8327,1.7157,0.1244,0.6237,200
174.04761904761904,-509.0,0.0,-93.80622837370242,91.88636363636364,487.12,472.78,558.91,478.68,373.88,477.52,335.15,459.78,505.64,286.8,727.68,855.81,789.95,519.75,444.15,769.69,876.64,695.98,478.03,446.05,52.87,52.52,55.23,48.59,53.44,38.71,54.06,44.31,43.84,52.86,0.0,0.0,1.3279,0.5369,0.928,0.2799,0.9365,0.2269,1.2169,0.6875,0.1244,1.5989,100
-189.2439024390244,-419.0,0.0,296.0689655172414,0.0,541.26,479.53,428.86,489.9,474.82,516.89,459.78,470.57,556.41,487.12,672.31,585.06,795.69,483.6,371.53,645.05,695.98,541.82,592.42,727.68,50.38,52.91,46.23,54.16,47.95,52.68,46.34,47.26,51.48,42.86,0.0,0.0,1.0528,0.2324,0.6172,0.5384,0.9556,0.7271,0.6875,0.6289,0.1372,1.3279,100
441.9047619047619,-926.7142857142856,0.0,-1051.828282828283,-1137.1971830985915,555.24,489.38,462.89,449.29,239.92,537.38,396.7,408.34,564.03,303.56,556.74,626.21,549.77,485.89,273.88,668.38,783.23,475.57,564.35,530.06,52.63,50.89,49.12,45.69,45.16,46.76,52.87,46.83,55.49,62.02,0.0,0.0,0.4889,0.666,0.4199,0.0913,0.6237,0.3488,0.9065,0.81,0.496,0.8095,200
1047.24,1949.0,-526.3846153846154,178.36,-89.25675675675676,463.23,396.17,558.91,489.9,278.14,537.38,349.06,452.37,521.73,243.59,847.45,859.75,789.95,483.6,457.08,668.38,726.17,522.99,527.27,387.34,45.96,45.9,55.23,54.16,49.77,46.76,44.1,57.42,49.52,48.9,0.0,1.0,0.2196,0.5652,0.928,0.5384,0.899,0.3488,0.9655,1.3515,0.0862,0.959,200
0.0,0.0,0.0,-694.4,-1503.2,458.17,418.29,489.64,449.29,340.25,487.12,521.73,379.02,460.0,188.42,622.39,779.82,798.81,485.89,412.31,727.68,527.27,669.5,586.55,562.57,47.83,43.31,54.9,45.69,51.66,52.87,24.32,44.31,59.47,48.6,0.0,0.0,0.3048,0.1957,0.6922,0.0913,1.0497,1.3279,0.0862,0.9871,0.7818,1.6377,100
1499.551724137931,0.0,1621.9333333333334,-1969.123595505618,-236.6086956521739,488.24,453.44,408.34,564.03,222.21,481.22,446.93,459.23,478.68,214.18,759.18,757.14,475.57,564.35,493.17,677.45,852.43,603.85,519.75,376.37,48.48,41.55,46.83,55.49,47.99,51.42,47.06,40.48,48.59,56.97,0.0,0.0,0.5021,0.2073,0.81,0.496,1.9354,0.5722,0.8327,1.0993,0.2799,1.2132,200
0.0,-840.9090909090909,785.0909090909091,860.7368421052631,-408.08247422680415,565.44,396.17,472.56,526.39,278.14,298.58,433.31,466.62,505.64,239.92,514.35,859.75,476.64,524.93,457.08,653.75,914.74,516.28,478.03,273.88,52.8,45.9,45.75,55.1,49.77,42.55,44.26,51.08,43.84,45.16,0.0,1.0,0.0734,0.5652,0.8053,0.3548,0.899,1.2287,0.7891,0.7717,0.1244,0.6237,100
483.3636363636364,113.0,605.5,-944.5176470588236,-467.4705882352941,458.45,396.7,522.32,478.68,214.18,384.33,268.8,516.89,556.41,286.8,689.99,783.23,599.09,519.75,376.37,665.97,395.52,645.05,592.42,446.05,48.69,52.87,53.32,48.59,56.97,49.19,55.8,50.88,51.48,52.86,0.0,0.0,0.3082,0.9065,0.05,0.2799,1.2132,1.081,1.4508,0.7271,0.1372,1.5989,200
0.0,-480.561403508772,-845.4444444444445,196.11764705882356,-1324.254716981132,384.91,396.7,487.3,490.74,450.75,446.93,396.17,489.38,449.29,222.21,781.74,783.23,732.02,522.4,490.01,852.43,859.75,626.21,485.89,493.17,40.88,52.87,48.53,51.85,53.28,46.67,45.9,51.41,45.69,47.99,0.0,1.0,0.5082,0.9065,0.124,0.209,1.0387,0.8327,0.5652,0.666,0.0913,1.9354,200
-252.88,624.047619047619,1151.0,-763.2162162162163,0.0,487.12,459.78,530.61,564.03,370.82,497.03,502.65,511.59,490.74,278.14,727.68,695.98,475.85,564.35,789.14,754.04,855.84,523.9,522.4,457.08,52.87,46.34,56.78,55.49,32.63,49.26,56.48,48.7,51.85,49.77,0.0,0.0,1.3279,0.6875,1.113,0.496,0.8041,0.3157,0.1449,0.4683,0.209,0.899,100
0.0,-1899.090909090909,0.0,-1051.828282828283,-222.6818181818182,280.7,428.86,427.57,449.29,220.24,419.31,384.91,474.82,564.03,169.23,425.38,795.69,550.75,485.89,377.48,562.82,781.74,371.53,564.35,502.65,40.55,49.46,56.99,45.69,51.34,52.94,47.85,48.3,55.49,46.07,0.0,0.0,0.8327,0.6172,1.4354,0.0913,0.9627,0.7834,0.5082,0.9556,0.496,1.49,100
-1384.0833333333333,0.0,0.0,1458.758389261745,0.0,420.11,477.52,521.73,564.03,502.23,481.22,396.7,280.7,501.32,278.14,602.02,769.69,527.27,564.35,363.77,677.45,783.23,425.38,532.97,457.08,46.85,24.32,37.78,55.49,61.84,51.42,52.87,53.85,44.14,49.77,0.0,0.0,0.9363,0.2269,0.0862,0.496,0.7977,0.5722,0.9065,0.8327,0.5861,0.899,100
299.3404255319149,1215.357142857143,0.0,0.0,897.1612903225806,497.03,418.09,384.33,460.0,450.75,481.22,502.65,474.82,478.42,286.8,754.04,1014.83,665.97,586.55,490.01,677.45,855.84,371.53,448.0,446.05,49.26,44.95,44.31,59.47,53.28,51.42,56.48,48.3,46.81,52.86,0.0,0.0,0.3157,0.7715,1.081,0.7818,1.0387,0.5722,0.1449,0.9556,0.4713,1.5989,200
100.6,1937.4375,0.0,1458.758389261745,-908.1666666666666,537.38,393.16,428.86,564.03,303.56,461.74,472.78,427.57,501.32,286.8,668.38,909.86,795.69,564.35,530.06,886.98,855.81,550.75,532.97,446.05,46.76,43.14,46.23,55.49,62.02,57.41,52.52,56.99,44.14,52.86,0.0,0.0,0.3488,0.567,0.6172,0.496,0.8095,0.3409,0.5369,1.4354,0.5861,1.5989,200
-804.3962264150944,784.9690721649484,132.88888888888889,-93.80622837370242,-241.9090909090909,469.56,396.17,385.22,505.64,171.68,541.26,431.2,487.8,478.68,286.8,775.45,859.75,583.0,478.03,368.84,672.31,824.99,664.78,519.75,446.05,53.32,45.9,53.09,43.84,47.71,50.38,58.1,47.99,48.59,52.86,0.0,0.0,1.1045,0.5652,1.2286,0.1244,1.6476,1.0528,0.6905,1.5233,0.2799,1.5989,100
0.0,1523.4117647058824,2497.2,-458.5434782608696,-637.0217391304348,384.91,349.06,516.89,398.09,220.24,461.74,479.37,396.17,478.68,340.25,781.74,726.17,645.05,437.16,377.48,886.98,730.85,859.75,519.75,412.31,40.88,44.1,50.88,46.27,51.34,57.41,54.82,44.31,48.59,51.66,0.0,0.0,0.5082,0.9655,0.7271,1.7157,0.9627,0.3409,0.3422,0.5652,0.2799,1.0497,200
174.04761904761904,0.0,0.0,-1921.459090909091,129.45,477.52,555.24,485.34,564.03,200.17,487.12,455.78,519.76,505.64,340.25,769.69,556.74,465.65,564.35,449.22,727.68,684.53,474.95,478.03,412.31,38.71,24.32,44.31,55.49,54.09,52.87,49.0,42.61,43.84,51.66,2.0,0.0,0.2269,0.4889,0.5863,0.496,1.1621,1.3279,1.1899,0.6562,0.1244,1.0497,100
1040.090909090909,-787.5,0.0,121.55913978494624,-89.5,380.65,446.93,468.03,505.64,243.59,487.12,335.15,460.0,340.25,398.09,617.64,852.43,480.09,478.03,387.34,727.68,876.64,586.55,412.31,437.16,57.85,47.06,44.31,43.84,48.9,52.87,54.06,53.9,53.29,42.97,0.0,0.0,0.9926,0.8327,0.8545,0.1244,0.959,1.3279,1.2169,0.7818,1.0497,1.7157,200
946.027027027027,-844.3636363636364,-564.4444444444445,86.47804878048781,449.0655737704918,461.16,406.31,521.73,478.68,373.88,481.22,431.2,558.91,526.39,278.14,667.9,641.04,527.27,519.75,444.15,677.45,824.99,789.95,524.93,457.08,48.8,58.7,37.78,48.59,53.44,51.42,58.1,55.23,55.1,49.77,0.0,0.0,0.6737,0.882,0.0862,0.2799,0.9365,0.5722,0.6905,0.928,0.3548,0.899,100
1389.0,444.7,744.3333333333334,-93.80622837370242,91.88636363636364,488.24,396.7,522.32,505.64,286.8,523.97,479.53,508.1,478.68,373.88,759.18,783.23,599.09,478.03,446.05,726.07,585.06,650.2,519.75,444.15,48.48,52.87,53.32,43.84,52.86,51.59,52.91,49.28,48.59,53.44,0.0,1.0,0.5021,0.9065,0.05,0.1244,1.5989,0.5041,0.2324,0.0613,0.2799,0.9365,100
-114.5,-1709.75,0.0,-83.07692307692308,0.0,497.03,428.86,459.78,489.9,478.42,425.37,379.02,519.76,449.29,222.21,754.04,795.69,695.98,483.6,448.0,541.96,669.5,474.95,485.89,493.17,49.26,49.46,44.31,54.16,32.63,48.46,42.05,42.61,45.69,47.99,0.0,1.0,0.3157,0.6172,0.6875,0.5384,0.4713,1.0403,0.9871,0.6562,0.0913,1.9354,200
0.0,0.0,1130.72131147541,-942.6153846153846,135.7278911564626,508.1,367.57,460.0,468.03,220.24,350.66,453.44,558.91,505.64,239.92,650.2,879.69,586.55,480.09,377.48,731.78,757.14,789.95,478.03,273.88,45.53,48.55,53.9,44.37,51.34,47.24,41.55,55.23,43.84,45.16,0.0,1.0,0.0613,0.7627,0.7818,0.8545,0.9627,1.0588,0.2073,0.928,0.1244,0.6237,100
388.3695652173913,-257.6,0.0,-755.7857142857143,0.0,552.22,396.17,380.3,449.29,188.42,430.68,359.16,577.24,556.41,300.64,762.73,859.75,363.44,485.89,562.57,652.28,953.59,435.68,592.42,452.71,53.63,45.9,41.53,45.69,48.6,51.57,51.05,44.31,51.48,47.9,0.0,0.0,0.7372,0.5652,1.7356,0.0913,1.6377,0.6772,1.4015,0.7392,0.1372,1.8287,200
319.25925925925924,1498.7222222222222,0.0,-2338.6444444444446,-182.1578947368421,477.52,651.16,461.74,612.05,200.48,497.03,384.91,462.89,505.64,239.92,769.69,660.02,886.98,576.31,440.22,754.04,781.74,549.77,478.03,273.88,38.71,48.17,56.06,56.6,49.01,49.26,47.85,49.12,43.84,45.16,0.0,1.0,0.2269,0.5989,0.3409,0.3441,0.9728,0.3157,0.5082,0.4199,0.1244,0.6237,100
-1755.0588235294117,284.2360248447205,-303.0178571428572,-93.80622837370242,236.8,481.22,396.17,511.59,478.68,457.47,384.33,427.98,466.62,505.64,373.88,677.45,859.75,523.9,519.75,729.15,665.97,850.87,516.28,478.03,444.15,51.42,45.9,48.7,48.59,47.06,49.19,50.1,51.08,43.84,53.44,0.0,0.0,0.5722,0.5652,0.4683,0.2799,0.8596,1.081,0.6571,0.7717,0.1244,0.9365,200
-906.4150943396228,-279.2307692307692,1639.4,29.02857142857143,-89.25675675675676,552.22,396.7,474.82,521.73,243.59,487.12,370.82,508.1,556.41,278.14,762.73,783.23,371.53,527.27,387.34,727.68,789.14,650.2,592.42,457.08,53.63,52.87,48.3,49.52,48.9,52.87,55.46,49.28,51.48,49.77,1.0,0.0,0.7372,0.9065,0.9556,0.0862,0.959,1.3279,0.8041,0.0613,0.1372,0.899,200
324.2857142857143,17.833333333333332,1416.0,-591.986301369863,-89.5,469.56,344.15,460.0,521.73,243.59,458.45,463.23,537.38,505.64,398.09,775.45,888.88,586.55,527.27,387.34,689.99,847.45,668.38,478.03,437.16,53.32,42.39,53.9,49.52,48.9,48.69,40.79,49.41,43.84,42.97,1.0,0.0,1.1045,1.0243,0.7818,0.0862,0.959,0.3082,0.2196,0.3488,0.1244,1.7157,100
-708.3076923076923,-764.75,-507.63461538461536,-321.7156862745098,190.89622641509436,395.45,479.53,519.76,505.64,239.92,516.89,479.37,511.59,410.72,373.88,597.65,585.06,474.95,478.03,273.88,645.05,730.85,523.9,454.1,444.15,51.24,52.91,42.61,43.84,45.16,52.68,54.82,48.7,50.76,53.44,1.0,0.0,0.2573,0.2324,0.6562,0.1244,0.6237,0.7271,0.3422,0.4683,0.8977,0.9365,200
634.4444444444445,-294.8928571428572,92.83333333333331,131.12037037037038,-908.1666666666666,487.3,427.98,472.56,478.68,303.56,541.26,396.7,487.8,477.06,286.8,732.02,850.87,476.64,519.75,530.06,672.31,783.23,664.78,484.41,446.05,57.99,50.1,45.75,48.59,62.02,50.38,52.87,47.99,50.07,52.86,0.0,0.0,0.124,0.6571,0.8053,0.2799,0.8095,1.0528,0.9065,1.5233,0.5485,1.5989,200
946.027027027027,-294.8928571428572,-1162.4736842105262,613.1666666666666,29.859154929577464,461.16,396.7,372.79,478.68,197.28,481.22,427.98,558.91,417.28,222.21,667.9,783.23,533.88,519.75,497.74,677.45,850.87,789.95,454.82,493.17,48.8,52.87,50.68,48.59,46.32,51.42,50.1,55.23,49.54,47.99,0.0,0.0,0.6737,0.9065,1.3551,0.2799,1.1498,0.5722,0.6571,0.928,0.0675,1.9354,200
-1139.857142857143,0.0,-90.8,196.94897959183675,152.1153846153846,380.65,489.38,511.59,612.05,220.24,565.44,406.31,458.65,564.03,214.22,617.64,626.21,523.9,576.31,377.48,514.35,641.04,609.26,564.35,560.41,57.85,50.89,48.7,56.6,51.34,52.8,58.7,52.34,55.49,53.65,0.0,1.0,0.9926,0.666,0.4683,0.3441,0.9627,0.0734,0.882,0.6712,0.496,1.1193,200
923.0,0.0,-420.9836065573771,-7.130434782608695,-499.77272727272725,458.45,469.56,492.81,526.39,220.24,395.45,384.91,558.91,449.29,222.21,689.99,775.45,509.13,524.93,377.48,597.65,781.74,789.95,485.89,493.17,48.69,56.07,40.79,55.1,51.34,51.24,47.85,55.23,45.69,47.99,0.0,2.0,0.3082,1.1045,0.0833,0.3548,0.9627,0.2573,0.5082,0.928,0.0913,1.9354,200
-1037.8666666666666,0.0,0.0,-2686.333333333333,-1033.938775510204,380.65,428.86,460.0,612.05,303.56,461.16,282.57,399.54,561.96,220.24,617.64,795.69,586.55,576.31,530.06,667.9,581.82,673.16,514.0,377.48,57.85,49.46,53.9,56.6,62.02,48.8,49.41,44.31,52.43,51.34,0.0,1.0,0.9926,0.6172,0.7818,0.3441,0.8095,0.6737,1.4034,2.3283,0.289,0.9627,200
