,champion1,id1,champion2,id2,combo
747,Xin Zhao,5,Aurelion Sol,136,0
748,Xin Zhao,5,Kayn,141,0
749,Xin Zhao,5,Zoe,142,0
750,Xin Zhao,5,Zyra,143,0
751,Xin Zhao,5,Kai'Sa,145,0
752,Xin Zhao,5,Seraphine,147,0
753,Xin Zhao,5,Gnar,150,0
754,Xin Zhao,5,Zac,154,0
755,Xin Zhao,5,Yasuo,157,0
756,Xin Zhao,5,Vel'Koz,161,0
757,Xin Zhao,5,Taliyah,163,0
758,Xin Zhao,5,Camille,164,0
759,Xin Zhao,5,Akshan,166,0
760,Xin Zhao,5,Bel'Veth,200,0
761,Xin Zhao,5,Braum,201,0
762,Xin Zhao,5,Jhin,202,0
763,Xin Zhao,5,Kindred,203,0
764,Xin Zhao,5,Zeri,221,0
765,Xin Zhao,5,Jinx,222,0
766,Xin Zhao,5,Tahm Kench,223,0
767,Xin Zhao,5,Viego,234,0
768,Xin Zhao,5,Senna,235,0
769,Xin Zhao,5,Lucian,236,0
770,Xin Zhao,5,Zed,238,0
771,Xin Zhao,5,Kled,240,0
772,Xin Zhao,5,Ekko,245,0
773,Xin Zhao,5,Qiyana,246,0
774,Xin Zhao,5,Vi,254,0
775,Xin Zhao,5,Aatrox,266,0
776,Xin Zhao,5,Nami,267,0
777,Xin Zhao,5,Azir,268,0
778,Xin Zhao,5,Yuumi,350,0
779,Xin Zhao,5,Samira,360,0
780,Xin Zhao,5,Thresh,412,0
781,Xin Zhao,5,Illaoi,420,0
782,Xin Zhao,5,Rek'Sai,421,0
783,Xin Zhao,5,Ivern,427,0
784,Xin Zhao,5,Kalista,429,0
785,Xin Zhao,5,Bard,432,0
786,Xin Zhao,5,Rakan,497,0
787,Xin Zhao,5,Xayah,498,0
788,Xin Zhao,5,Ornn,516,0
789,Xin Zhao,5,Sylas,517,0
790,Xin Zhao,5,Neeko,518,0
791,Xin Zhao,5,Aphelios,523,0
792,Xin Zhao,5,Rell,526,0
793,Xin Zhao,5,Pyke,555,0
794,Xin Zhao,5,Vex,711,0
795,Xin Zhao,5,Yone,777,0
796,Xin Zhao,5,Sett,875,0
797,Xin Zhao,5,Lillia,876,0
798,Xin Zhao,5,Gwen,887,0
799,Xin Zhao,5,Renata Glasc,888,0
806,Urgot,6,LeBlanc,7,0
807,Urgot,6,Vladimir,8,0
808,Urgot,6,Fiddlesticks,9,0
809,Urgot,6,Kayle,10,0
810,Urgot,6,Master Yi,11,0
811,Urgot,6,Alistar,12,0
812,Urgot,6,Ryze,13,0
813,Urgot,6,Sion,14,0
814,Urgot,6,Sivir,15,0
815,Urgot,6,Soraka,16,0
816,Urgot,6,Teemo,17,0
817,Urgot,6,Tristana,18,0
818,Urgot,6,Warwick,19,0
819,Urgot,6,Nunu & Willump,20,0
820,Urgot,6,Miss Fortune,21,0
821,Urgot,6,Ashe,22,0
822,Urgot,6,Tryndamere,23,0
823,Urgot,6,Jax,24,0
824,Urgot,6,Morgana,25,0
825,Urgot,6,Zilean,26,0
826,Urgot,6,Singed,27,0
827,Urgot,6,Evelynn,28,0
828,Urgot,6,Twitch,29,0
829,Urgot,6,Karthus,30,0
830,Urgot,6,Cho'Gath,31,0
831,Urgot,6,Amumu,32,0
832,Urgot,6,Rammus,33,0
833,Urgot,6,Anivia,34,0
834,Urgot,6,Shaco,35,0
835,Urgot,6,Dr. Mundo,36,0
836,Urgot,6,Sona,37,0
837,Urgot,6,Kassadin,38,0
838,Urgot,6,Irelia,39,0
839,Urgot,6,Janna,40,0
840,Urgot,6,Gangplank,41,0
841,Urgot,6,Corki,42,0
842,Urgot,6,Karma,43,0
843,Urgot,6,Taric,44,0
844,Urgot,6,Veigar,45,0
845,Urgot,6,Trundle,48,0
846,Urgot,6,Swain,50,0
847,Urgot,6,Caitlyn,51,0
848,Urgot,6,Blitzcrank,53,0
849,Urgot,6,Malphite,54,0
850,Urgot,6,Katarina,55,0
851,Urgot,6,Nocturne,56,0
852,Urgot,6,Maokai,57,0
853,Urgot,6,Renekton,58,0
854,Urgot,6,Jarvan IV,59,0
855,Urgot,6,Elise,60,0
856,Urgot,6,Orianna,61,0
857,Urgot,6,Wukong,62,0
858,Urgot,6,Brand,63,0
859,Urgot,6,Lee Sin,64,0
860,Urgot,6,Vayne,67,0
861,Urgot,6,Rumble,68,0
862,Urgot,6,Cassiopeia,69,0
863,Urgot,6,Skarner,72,0
864,Urgot,6,Heimerdinger,74,0
865,Urgot,6,Nasus,75,0
866,Urgot,6,Nidalee,76,0
867,Urgot,6,Udyr,77,0
868,Urgot,6,Poppy,78,0
869,Urgot,6,Gragas,79,0
870,Urgot,6,Pantheon,80,0
871,Urgot,6,Ezreal,81,0
872,Urgot,6,Mordekaiser,82,0
873,Urgot,6,Yorick,83,0
874,Urgot,6,Akali,84,0
875,Urgot,6,Kennen,85,0
876,Urgot,6,Garen,86,0
877,Urgot,6,Leona,89,0
878,Urgot,6,Malzahar,90,0
879,Urgot,6,Talon,91,0
880,Urgot,6,Riven,92,0
881,Urgot,6,Kog'Maw,96,0
882,Urgot,6,Shen,98,0
883,Urgot,6,Lux,99,0
884,Urgot,6,Xerath,101,0
885,Urgot,6,Shyvana,102,0
886,Urgot,6,Ahri,103,0
887,Urgot,6,Graves,104,0
888,Urgot,6,Fizz,105,0
889,Urgot,6,Volibear,106,0
890,Urgot,6,Rengar,107,0
891,Urgot,6,Varus,110,0
892,Urgot,6,Nautilus,111,0
893,Urgot,6,Viktor,112,0
894,Urgot,6,Sejuani,113,0
895,Urgot,6,Fiora,114,0
896,Urgot,6,Ziggs,115,0
897,Urgot,6,Lulu,117,0
898,Urgot,6,Draven,119,0
899,Urgot,6,Hecarim,120,0
900,Urgot,6,Kha'Zix,121,0
901,Urgot,6,Darius,122,0
902,Urgot,6,Jayce,126,0
903,Urgot,6,Lissandra,127,0
904,Urgot,6,Diana,131,0
905,Urgot,6,Quinn,133,0
906,Urgot,6,Syndra,134,0
907,Urgot,6,Aurelion Sol,136,0
908,Urgot,6,Kayn,141,0
909,Urgot,6,Zoe,142,0
910,Urgot,6,Zyra,143,0
911,Urgot,6,Kai'Sa,145,0
912,Urgot,6,Seraphine,147,0
913,Urgot,6,Gnar,150,0
914,Urgot,6,Zac,154,0
915,Urgot,6,Yasuo,157,0
916,Urgot,6,Vel'Koz,161,0
917,Urgot,6,Taliyah,163,0
918,Urgot,6,Camille,164,0
919,Urgot,6,Akshan,166,0
920,Urgot,6,Bel'Veth,200,0
921,Urgot,6,Braum,201,0
922,Urgot,6,Jhin,202,0
923,Urgot,6,Kindred,203,0
924,Urgot,6,Zeri,221,0
925,Urgot,6,Jinx,222,0
926,Urgot,6,Tahm Kench,223,0
927,Urgot,6,Viego,234,0
928,Urgot,6,Senna,235,0
929,Urgot,6,Lucian,236,0
930,Urgot,6,Zed,238,0
931,Urgot,6,Kled,240,0
932,Urgot,6,Ekko,245,0
933,Urgot,6,Qiyana,246,0
934,Urgot,6,Vi,254,0
935,Urgot,6,Aatrox,266,0
936,Urgot,6,Nami,267,0
937,Urgot,6,Azir,268,0
938,Urgot,6,Yuumi,350,0
939,Urgot,6,Samira,360,0
940,Urgot,6,Thresh,412,0
941,Urgot,6,Illaoi,420,0
942,Urgot,6,Rek'Sai,421,0
943,Urgot,6,Ivern,427,0
944,Urgot,6,Kalista,429,0
945,Urgot,6,Bard,432,0
946,Urgot,6,Rakan,497,0
947,Urgot,6,Xayah,498,0
948,Urgot,6,Ornn,516,0
949,Urgot,6,Sylas,517,0
950,Urgot,6,Neeko,518,0
951,Urgot,6,Aphelios,523,0
952,Urgot,6,Rell,526,0
953,Urgot,6,Pyke,555,0
954,Urgot,6,Vex,711,0
955,Urgot,6,Yone,777,0
956,Urgot,6,Sett,875,0
957,Urgot,6,Lillia,876,0
958,Urgot,6,Gwen,887,0
959,Urgot,6,Renata Glasc,888,0
967,LeBlanc,7,Vladimir,8,0
968,LeBlanc,7,Fiddlesticks,9,0
969,LeBlanc,7,Kayle,10,0
970,LeBlanc,7,Master Yi,11,0
971,LeBlanc,7,Alistar,12,0
972,LeBlanc,7,Ryze,13,0
973,LeBlanc,7,Sion,14,0
974,LeBlanc,7,Sivir,15,0
975,LeBlanc,7,Soraka,16,0
976,LeBlanc,7,Teemo,17,0
977,LeBlanc,7,Tristana,18,0
978,LeBlanc,7,Warwick,19,0
979,LeBlanc,7,Nunu & Willump,20,0
980,LeBlanc,7,Miss Fortune,21,0
981,LeBlanc,7,Ashe,22,0
982,LeBlanc,7,Tryndamere,23,0
983,LeBlanc,7,Jax,24,0
984,LeBlanc,7,Morgana,25,0
985,LeBlanc,7,Zilean,26,0
986,LeBlanc,7,Singed,27,0
987,LeBlanc,7,Evelynn,28,0
988,LeBlanc,7,Twitch,29,0
989,LeBlanc,7,Karthus,30,0
990,LeBlanc,7,Cho'Gath,31,0
991,LeBlanc,7,Amumu,32,0
992,LeBlanc,7,Rammus,33,0
993,LeBlanc,7,Anivia,34,0
994,LeBlanc,7,Shaco,35,0
995,LeBlanc,7,Dr. Mundo,36,0
996,LeBlanc,7,Sona,37,0
997,LeBlanc,7,Kassadin,38,0
998,LeBlanc,7,Irelia,39,0
999,LeBlanc,7,Janna,40,0
1000,LeBlanc,7,Gangplank,41,0
1001,LeBlanc,7,Corki,42,0
1002,LeBlanc,7,Karma,43,0
1003,LeBlanc,7,Taric,44,0
1004,LeBlanc,7,Veigar,45,0
1005,LeBlanc,7,Trundle,48,0
1006,LeBlanc,7,Swain,50,0
1007,LeBlanc,7,Caitlyn,51,0
1008,LeBlanc,7,Blitzcrank,53,0
1009,LeBlanc,7,Malphite,54,0
1010,LeBlanc,7,Katarina,55,0
1011,LeBlanc,7,Nocturne,56,0
1012,LeBlanc,7,Maokai,57,0
1013,LeBlanc,7,Renekton,58,0
1014,LeBlanc,7,Jarvan IV,59,0
1015,LeBlanc,7,Elise,60,0
1016,LeBlanc,7,Orianna,61,0
1017,LeBlanc,7,Wukong,62,0
1018,LeBlanc,7,Brand,63,0
1019,LeBlanc,7,Lee Sin,64,0
1020,LeBlanc,7,Vayne,67,0
1021,LeBlanc,7,Rumble,68,0
1022,LeBlanc,7,Cassiopeia,69,0
1023,LeBlanc,7,Skarner,72,0
1024,LeBlanc,7,Heimerdinger,74,0
1025,LeBlanc,7,Nasus,75,0
1026,LeBlanc,7,Nidalee,76,0
1027,LeBlanc,7,Udyr,77,0
1028,LeBlanc,7,Poppy,78,0
1029,LeBlanc,7,Gragas,79,0
1030,LeBlanc,7,Pantheon,80,0
1031,LeBlanc,7,Ezreal,81,0
1032,LeBlanc,7,Mordekaiser,82,0
1033,LeBlanc,7,Yorick,83,0
1034,LeBlanc,7,Akali,84,0
1035,LeBlanc,7,Kennen,85,0
1036,LeBlanc,7,Garen,86,0
1037,LeBlanc,7,Leona,89,0
1038,LeBlanc,7,Malzahar,90,0
1039,LeBlanc,7,Talon,91,0
1040,LeBlanc,7,Riven,92,0
1041,LeBlanc,7,Kog'Maw,96,0
1042,LeBlanc,7,Shen,98,0
1043,LeBlanc,7,Lux,99,0
1044,LeBlanc,7,Xerath,101,0
1045,LeBlanc,7,Shyvana,102,0
1046,LeBlanc,7,Ahri,103,0
1047,LeBlanc,7,Graves,104,0
1048,LeBlanc,7,Fizz,105,0
1049,LeBlanc,7,Volibear,106,0
1050,LeBlanc,7,Rengar,107,0
1051,LeBlanc,7,Varus,110,0
1052,LeBlanc,7,Nautilus,111,0
1053,LeBlanc,7,Viktor,112,0
1054,LeBlanc,7,Sejuani,113,0
1055,LeBlanc,7,Fiora,114,0
1056,LeBlanc,7,Ziggs,115,0
1057,LeBlanc,7,Lulu,117,0
1058,LeBlanc,7,Draven,119,0
1059,LeBlanc,7,Hecarim,120,0
1060,LeBlanc,7,Kha'Zix,121,0
1061,LeBlanc,7,Darius,122,0
1062,LeBlanc,7,Jayce,126,0
1063,LeBlanc,7,Lissandra,127,0
1064,LeBlanc,7,Diana,131,0
1065,LeBlanc,7,Quinn,133,0
1066,LeBlanc,7,Syndra,134,0
1067,LeBlanc,7,Aurelion Sol,136,0
1068,LeBlanc,7,Kayn,141,0
1069,LeBlanc,7,Zoe,142,0
1070,LeBlanc,7,Zyra,143,0
1071,LeBlanc,7,Kai'Sa,145,0
1072,LeBlanc,7,Seraphine,147,0
1073,LeBlanc,7,Gnar,150,0
1074,LeBlanc,7,Zac,154,0
1075,LeBlanc,7,Yasuo,157,0
1076,LeBlanc,7,Vel'Koz,161,0
1077,LeBlanc,7,Taliyah,163,0
1078,LeBlanc,7,Camille,164,0
1079,LeBlanc,7,Akshan,166,0
1080,LeBlanc,7,Bel'Veth,200,0
1081,LeBlanc,7,Braum,201,0
1082,LeBlanc,7,Jhin,202,0
1083,LeBlanc,7,Kindred,203,0
1084,LeBlanc,7,Zeri,221,0
1085,LeBlanc,7,Jinx,222,0
1086,LeBlanc,7,Tahm Kench,223,0
1087,LeBlanc,7,Viego,234,0
1088,LeBlanc,7,Senna,235,0
1089,LeBlanc,7,Lucian,236,0
1090,LeBlanc,7,Zed,238,0
1091,LeBlanc,7,Kled,240,0
1092,LeBlanc,7,Ekko,245,0
1093,LeBlanc,7,Qiyana,246,0
1094,LeBlanc,7,Vi,254,0
1095,LeBlanc,7,Aatrox,266,0
1096,LeBlanc,7,Nami,267,0
1097,LeBlanc,7,Azir,268,0
1098,LeBlanc,7,Yuumi,350,0
1099,LeBlanc,7,Samira,360,0
1100,LeBlanc,7,Thresh,412,0
1101,LeBlanc,7,Illaoi,420,0
1102,LeBlanc,7,Rek'Sai,421,0
1103,LeBlanc,7,Ivern,427,0
1104,LeBlanc,7,Kalista,429,0
1105,LeBlanc,7,Bard,432,0
1106,LeBlanc,7,Rakan,497,0
1107,LeBlanc,7,Xayah,498,0
1108,LeBlanc,7,Ornn,516,0
1109,LeBlanc,7,Sylas,517,0
1110,LeBlanc,7,Neeko,518,0
1111,LeBlanc,7,Aphelios,523,0
1112,LeBlanc,7,Rell,526,0
1113,LeBlanc,7,Pyke,555,0
1114,LeBlanc,7,Vex,711,0
1115,LeBlanc,7,Yone,777,0
1116,LeBlanc,7,Sett,875,0
1117,LeBlanc,7,Lillia,876,0
1118,LeBlanc,7,Gwen,887,0
1119,LeBlanc,7,Renata Glasc,888,0
1128,Vladimir,8,Fiddlesticks,9,0
1129,Vladimir,8,Kayle,10,0
1130,Vladimir,8,Master Yi,11,0
1131,Vladimir,8,Alistar,12,0
1132,Vladimir,8,Ryze,13,0
1133,Vladimir,8,Sion,14,0
1134,Vladimir,8,Sivir,15,0
1135,Vladimir,8,Soraka,16,0
1136,Vladimir,8,Teemo,17,0
1137,Vladimir,8,Tristana,18,0
1138,Vladimir,8,Warwick,19,0
1139,Vladimir,8,Nunu & Willump,20,0
1140,Vladimir,8,Miss Fortune,21,0
1141,Vladimir,8,Ashe,22,0
1142,Vladimir,8,Tryndamere,23,0
1143,Vladimir,8,Jax,24,0
1144,Vladimir,8,Morgana,25,0
1145,Vladimir,8,Zilean,26,0
1146,Vladimir,8,Singed,27,0
1147,Vladimir,8,Evelynn,28,0
1148,Vladimir,8,Twitch,29,0
1149,Vladimir,8,Karthus,30,0
1150,Vladimir,8,Cho'Gath,31,0
1151,Vladimir,8,Amumu,32,0
1152,Vladimir,8,Rammus,33,0
1153,Vladimir,8,Anivia,34,0
1154,Vladimir,8,Shaco,35,0
1155,Vladimir,8,Dr. Mundo,36,0
1156,Vladimir,8,Sona,37,0
1157,Vladimir,8,Kassadin,38,0
1158,Vladimir,8,Irelia,39,0
1159,Vladimir,8,Janna,40,0
1160,Vladimir,8,Gangplank,41,0
1161,Vladimir,8,Corki,42,0
1162,Vladimir,8,Karma,43,0
1163,Vladimir,8,Taric,44,0
1164,Vladimir,8,Veigar,45,0
1165,Vladimir,8,Trundle,48,0
1166,Vladimir,8,Swain,50,0
1167,Vladimir,8,Caitlyn,51,0
1168,Vladimir,8,Blitzcrank,53,0
1169,Vladimir,8,Malphite,54,0
1170,Vladimir,8,Katarina,55,0
1171,Vladimir,8,Nocturne,56,0
1172,Vladimir,8,Maokai,57,0
1173,Vladimir,8,Renekton,58,0
1174,Vladimir,8,Jarvan IV,59,0
1175,Vladimir,8,Elise,60,0
1176,Vladimir,8,Orianna,61,0
1177,Vladimir,8,Wukong,62,0
1178,Vladimir,8,Brand,63,0
1179,Vladimir,8,Lee Sin,64,0
1180,Vladimir,8,Vayne,67,0
1181,Vladimir,8,Rumble,68,0
1182,Vladimir,8,Cassiopeia,69,0
1183,Vladimir,8,Skarner,72,0
1184,Vladimir,8,Heimerdinger,74,0
1185,Vladimir,8,Nasus,75,0
1186,Vladimir,8,Nidalee,76,0
1187,Vladimir,8,Udyr,77,0
1188,Vladimir,8,Poppy,78,0
1189,Vladimir,8,Gragas,79,0
1190,Vladimir,8,Pantheon,80,0
1191,Vladimir,8,Ezreal,81,0
1192,Vladimir,8,Mordekaiser,82,0
1193,Vladimir,8,Yorick,83,0
1194,Vladimir,8,Akali,84,0
1195,Vladimir,8,Kennen,85,0
1196,Vladimir,8,Garen,86,0
1197,Vladimir,8,Leona,89,0
1198,Vladimir,8,Malzahar,90,0
1199,Vladimir,8,Talon,91,0
1200,Vladimir,8,Riven,92,0
1201,Vladimir,8,Kog'Maw,96,0
1202,Vladimir,8,Shen,98,0
1203,Vladimir,8,Lux,99,0
1204,Vladimir,8,Xerath,101,0
1205,Vladimir,8,Shyvana,102,0
1206,Vladimir,8,Ahri,103,0
1207,Vladimir,8,Graves,104,0
1208,Vladimir,8,Fizz,105,0
1209,Vladimir,8,Volibear,106,0
1210,Vladimir,8,Rengar,107,0
1211,Vladimir,8,Varus,110,0
1212,Vladimir,8,Nautilus,111,0
1213,Vladimir,8,Viktor,112,0
1214,Vladimir,8,Sejuani,113,0
1215,Vladimir,8,Fiora,114,0
1216,Vladimir,8,Ziggs,115,0
1217,Vladimir,8,Lulu,117,0
1218,Vladimir,8,Draven,119,0
1219,Vladimir,8,Hecarim,120,0
1220,Vladimir,8,Kha'Zix,121,0
1221,Vladimir,8,Darius,122,0
1222,Vladimir,8,Jayce,126,0
1223,Vladimir,8,Lissandra,127,0
1224,Vladimir,8,Diana,131,0
1225,Vladimir,8,Quinn,133,0
1226,Vladimir,8,Syndra,134,0
1227,Vladimir,8,Aurelion Sol,136,0
1228,Vladimir,8,Kayn,141,0
1229,Vladimir,8,Zoe,142,0
1230,Vladimir,8,Zyra,143,0
1231,Vladimir,8,Kai'Sa,145,0
1232,Vladimir,8,Seraphine,147,0
1233,Vladimir,8,Gnar,150,0
1234,Vladimir,8,Zac,154,0
1235,Vladimir,8,Yasuo,157,0
1236,Vladimir,8,Vel'Koz,161,0
1237,Vladimir,8,Taliyah,163,0
1238,Vladimir,8,Camille,164,0
1239,Vladimir,8,Akshan,166,0
1240,Vladimir,8,Bel'Veth,200,0
1241,Vladimir,8,Braum,201,0
1242,Vladimir,8,Jhin,202,0
1243,Vladimir,8,Kindred,203,0
1244,Vladimir,8,Zeri,221,0
1245,Vladimir,8,Jinx,222,0
1246,Vladimir,8,Tahm Kench,223,0
1247,Vladimir,8,Viego,234,0
1248,Vladimir,8,Senna,235,0
1249,Vladimir,8,Lucian,236,0
1250,Vladimir,8,Zed,238,0
1251,Vladimir,8,Kled,240,0
1252,Vladimir,8,Ekko,245,0
1253,Vladimir,8,Qiyana,246,0
1254,Vladimir,8,Vi,254,0
1255,Vladimir,8,Aatrox,266,0
1256,Vladimir,8,Nami,267,0
1257,Vladimir,8,Azir,268,0
1258,Vladimir,8,Yuumi,350,0
1259,Vladimir,8,Samira,360,0
1260,Vladimir,8,Thresh,412,0
1261,Vladimir,8,Illaoi,420,0
1262,Vladimir,8,Rek'Sai,421,0
1263,Vladimir,8,Ivern,427,0
1264,Vladimir,8,Kalista,429,0
1265,Vladimir,8,Bard,432,0
1266,Vladimir,8,Rakan,497,0
1267,Vladimir,8,Xayah,498,0
1268,Vladimir,8,Ornn,516,0
1269,Vladimir,8,Sylas,517,0
1270,Vladimir,8,Neeko,518,0
1271,Vladimir,8,Aphelios,523,0
1272,Vladimir,8,Rell,526,0
1273,Vladimir,8,Pyke,555,0
1274,Vladimir,8,Vex,711,0
1275,Vladimir,8,Yone,777,0
1276,Vladimir,8,Sett,875,0
1277,Vladimir,8,Lillia,876,0
1278,Vladimir,8,Gwen,887,0
1279,Vladimir,8,Renata Glasc,888,0
1289,Fiddlesticks,9,Kayle,10,0
1290,Fiddlesticks,9,Master Yi,11,0
1291,Fiddlesticks,9,Alistar,12,0
1292,Fiddlesticks,9,Ryze,13,0
1293,Fiddlesticks,9,Sion,14,0
1294,Fiddlesticks,9,Sivir,15,0
1295,Fiddlesticks,9,Soraka,16,0
1296,Fiddlesticks,9,Teemo,17,0
1297,Fiddlesticks,9,Tristana,18,0
1298,Fiddlesticks,9,Warwick,19,0
1299,Fiddlesticks,9,Nunu & Willump,20,0
1300,Fiddlesticks,9,Miss Fortune,21,0
1301,Fiddlesticks,9,Ashe,22,0
1302,Fiddlesticks,9,Tryndamere,23,0
1303,Fiddlesticks,9,Jax,24,0
1304,Fiddlesticks,9,Morgana,25,0
1305,Fiddlesticks,9,Zilean,26,0
1306,Fiddlesticks,9,Singed,27,0
1307,Fiddlesticks,9,Evelynn,28,0
1308,Fiddlesticks,9,Twitch,29,0
1309,Fiddlesticks,9,Karthus,30,0
1310,Fiddlesticks,9,Cho'Gath,31,0
1311,Fiddlesticks,9,Amumu,32,0
1312,Fiddlesticks,9,Rammus,33,0
1313,Fiddlesticks,9,Anivia,34,0
1314,Fiddlesticks,9,Shaco,35,0
1315,Fiddlesticks,9,Dr. Mundo,36,0
1316,Fiddlesticks,9,Sona,37,0
1317,Fiddlesticks,9,Kassadin,38,0
1318,Fiddlesticks,9,Irelia,39,0
1319,Fiddlesticks,9,Janna,40,0
1320,Fiddlesticks,9,Gangplank,41,0
1321,Fiddlesticks,9,Corki,42,0
1322,Fiddlesticks,9,Karma,43,0
1323,Fiddlesticks,9,Taric,44,0
1324,Fiddlesticks,9,Veigar,45,0
1325,Fiddlesticks,9,Trundle,48,0
1326,Fiddlesticks,9,Swain,50,0
1327,Fiddlesticks,9,Caitlyn,51,0
1328,Fiddlesticks,9,Blitzcrank,53,0
1329,Fiddlesticks,9,Malphite,54,0
1330,Fiddlesticks,9,Katarina,55,0
1331,Fiddlesticks,9,Nocturne,56,0
1332,Fiddlesticks,9,Maokai,57,0
1333,Fiddlesticks,9,Renekton,58,0
1334,Fiddlesticks,9,Jarvan IV,59,0
1335,Fiddlesticks,9,Elise,60,0
1336,Fiddlesticks,9,Orianna,61,0
1337,Fiddlesticks,9,Wukong,62,0
1338,Fiddlesticks,9,Brand,63,0
1339,Fiddlesticks,9,Lee Sin,64,0
1340,Fiddlesticks,9,Vayne,67,0
1341,Fiddlesticks,9,Rumble,68,0
1342,Fiddlesticks,9,Cassiopeia,69,0
1343,Fiddlesticks,9,Skarner,72,0
1344,Fiddlesticks,9,Heimerdinger,74,0
1345,Fiddlesticks,9,Nasus,75,0
1346,Fiddlesticks,9,Nidalee,76,0
1347,Fiddlesticks,9,Udyr,77,0
1348,Fiddlesticks,9,Poppy,78,0
1349,Fiddlesticks,9,Gragas,79,0
1350,Fiddlesticks,9,Pantheon,80,0
1351,Fiddlesticks,9,Ezreal,81,0
1352,Fiddlesticks,9,Mordekaiser,82,0
1353,Fiddlesticks,9,Yorick,83,0
1354,Fiddlesticks,9,Akali,84,0
1355,Fiddlesticks,9,Kennen,85,0
1356,Fiddlesticks,9,Garen,86,0
1357,Fiddlesticks,9,Leona,89,0
1358,Fiddlesticks,9,Malzahar,90,0
1359,Fiddlesticks,9,Talon,91,0
1360,Fiddlesticks,9,Riven,92,0
1361,Fiddlesticks,9,Kog'Maw,96,0
1362,Fiddlesticks,9,Shen,98,0
1363,Fiddlesticks,9,Lux,99,0
1364,Fiddlesticks,9,Xerath,101,0
1365,Fiddlesticks,9,Shyvana,102,0
1366,Fiddlesticks,9,Ahri,103,0
1367,Fiddlesticks,9,Graves,104,0
1368,Fiddlesticks,9,Fizz,105,0
1369,Fiddlesticks,9,Volibear,106,0
1370,Fiddlesticks,9,Rengar,107,0
1371,Fiddlesticks,9,Varus,110,0
1372,Fiddlesticks,9,Nautilus,111,0
1373,Fiddlesticks,9,Viktor,112,0
1374,Fiddlesticks,9,Sejuani,113,0
1375,Fiddlesticks,9,Fiora,114,0
1376,Fiddlesticks,9,Ziggs,115,0
1377,Fiddlesticks,9,Lulu,117,0
1378,Fiddlesticks,9,Draven,119,0
1379,Fiddlesticks,9,Hecarim,120,0
1380,Fiddlesticks,9,Kha'Zix,121,0
1381,Fiddlesticks,9,Darius,122,0
1382,Fiddlesticks,9,Jayce,126,0
1383,Fiddlesticks,9,Lissandra,127,0
1384,Fiddlesticks,9,Diana,131,0
1385,Fiddlesticks,9,Quinn,133,0
1386,Fiddlesticks,9,Syndra,134,0
1387,Fiddlesticks,9,Aurelion Sol,136,0
1388,Fiddlesticks,9,Kayn,141,0
1389,Fiddlesticks,9,Zoe,142,0
1390,Fiddlesticks,9,Zyra,143,0
1391,Fiddlesticks,9,Kai'Sa,145,0
1392,Fiddlesticks,9,Seraphine,147,0
1393,Fiddlesticks,9,Gnar,150,0
1394,Fiddlesticks,9,Zac,154,0
1395,Fiddlesticks,9,Yasuo,157,0
1396,Fiddlesticks,9,Vel'Koz,161,0
1397,Fiddlesticks,9,Taliyah,163,0
1398,Fiddlesticks,9,Camille,164,0
1399,Fiddlesticks,9,Akshan,166,0
1400,Fiddlesticks,9,Bel'Veth,200,0
1401,Fiddlesticks,9,Braum,201,0
1402,Fiddlesticks,9,Jhin,202,0
1403,Fiddlesticks,9,Kindred,203,0
1404,Fiddlesticks,9,Zeri,221,0
1405,Fiddlesticks,9,Jinx,222,0
1406,Fiddlesticks,9,Tahm Kench,223,0
1407,Fiddlesticks,9,Viego,234,0
1408,Fiddlesticks,9,Senna,235,0
1409,Fiddlesticks,9,Lucian,236,0
1410,Fiddlesticks,9,Zed,238,0
1411,Fiddlesticks,9,Kled,240,0
1412,Fiddlesticks,9,Ekko,245,0
1413,Fiddlesticks,9,Qiyana,246,0
1414,Fiddlesticks,9,Vi,254,0
1415,Fiddlesticks,9,Aatrox,266,0
1416,Fiddlesticks,9,Nami,267,0
1417,Fiddlesticks,9,Azir,268,0
1418,Fiddlesticks,9,Yuumi,350,0
1419,Fiddlesticks,9,Samira,360,0
1420,Fiddlesticks,9,Thresh,412,0
1421,Fiddlesticks,9,Illaoi,420,0
1422,Fiddlesticks,9,Rek'Sai,421,0
1423,Fiddlesticks,9,Ivern,427,0
1424,Fiddlesticks,9,Kalista,429,0
1425,Fiddlesticks,9,Bard,432,0
1426,Fiddlesticks,9,Rakan,497,0
1427,Fiddlesticks,9,Xayah,498,0
1428,Fiddlesticks,9,Ornn,516,0
1429,Fiddlesticks,9,Sylas,517,0
1430,Fiddlesticks,9,Neeko,518,0
1431,Fiddlesticks,9,Aphelios,523,0
1432,Fiddlesticks,9,Rell,526,0
1433,Fiddlesticks,9,Pyke,555,0
1434,Fiddlesticks,9,Vex,711,0
1435,Fiddlesticks,9,Yone,777,0
1436,Fiddlesticks,9,Sett,875,0
1437,Fiddlesticks,9,Lillia,876,0
1438,Fiddlesticks,9,Gwen,887,0
1439,Fiddlesticks,9,Renata Glasc,888,0
1450,Kayle,10,Master Yi,11,0
1451,Kayle,10,Alistar,12,0
1452,Kayle,10,Ryze,13,0
1453,Kayle,10,Sion,14,0
1454,Kayle,10,Sivir,15,0
1455,Kayle,10,Soraka,16,0
1456,Kayle,10,Teemo,17,0
1457,Kayle,10,Tristana,18,0
1458,Kayle,10,Warwick,19,0
